id,entity_id,entity_name,entity_color,location_id,location_name,function_id,function_name,asset_id,asset_name,asset_type,asset_color,usecase_id,use_case,rule_id,rule_name,seim_id,severity,events,starttime,endtime,magnitude,criticality,criticality_color,description,itsm_id,status,priority,group,service_category,soar_id,ticket_id,created_time,Suspicious,assets,assigned_time,due_by_time,first_response_due_by_time,impact,is_first_response_overdue,is_overdue,replys,resolution,site,urgency,subject,last_updated_datetime,target
1644967,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,225560,4,519,2022-06-09 13:36:53.000 +0530,2022-06-09 15:37:23.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1644967,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176592,225560,2022-06-09 13:46:00+05:30,false,,2022-06-09 13:49:00.000 +0530,,2022-06-09 15:46:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.1.1
1645032,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,225596,4,117,2022-06-09 15:31:21.000 +0530,2022-06-09 15:31:57.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645032,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176633,225596,2022-06-09 15:40:00+05:30,false,,2022-06-09 15:46:00.000 +0530,,2022-06-09 17:40:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.1.1
1645184,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,225672,4,484,2022-06-09 21:19:08.000 +0530,2022-06-09 22:08:33.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645184,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176745,225672,2022-06-09 21:28:00+05:30,false,,2022-06-09 21:52:00.000 +0530,,2022-06-09 23:28:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo. Se valido la IP maliciosa y esta ya se encuentra incluida dentro del grupo de bloqueo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.1.1
1645281,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645281,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176813,224852,2022-06-10 02:02:00+05:30,false,,2022-06-10 02:03:00.000 +0530,,2022-06-10 04:02:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1645338,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645338,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176865,224852,2022-06-10 06:18:00+05:30,false,,2022-06-10 06:24:00.000 +0530,,2022-06-10 08:18:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1645387,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645387,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176904,224852,2022-06-10 08:50:00+05:30,false,,2022-06-10 08:58:00.000 +0530,,2022-06-10 10:50:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1645451,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645451,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2176947,224852,2022-06-10 12:03:00+05:30,false,,2022-06-10 12:10:00.000 +0530,,2022-06-10 14:03:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1645729,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645729,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2177136,224852,2022-06-11 00:36:00+05:30,false,,2022-06-11 00:39:00.000 +0530,,2022-06-11 02:36:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1645835,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645835,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2177214,224852,2022-06-11 06:15:00+05:30,false,,2022-06-11 08:00:00.000 +0530,,2022-06-11 08:15:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1645897,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1645897,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2177259,224852,2022-06-11 09:51:00+05:30,false,,2022-06-11 10:01:00.000 +0530,,2022-06-11 11:51:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1646212,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1646212,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2177512,224852,2022-06-12 05:34:00+05:30,false,,2022-06-12 06:00:00.000 +0530,,2022-06-12 07:34:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1646632,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D2,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224974,4,70195,2022-06-07 22:25:48.000 +0530,2022-06-13 06:25:54.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1646632,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2177881,224974,2022-06-13 07:08:00+05:30,false,,2022-06-13 07:30:00.000 +0530,,2022-06-13 09:08:00+05:30,4. Baja,false,false,,Se bloqueo la IP: 167.249.42.226,GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.2.1
1646860,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1646860,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178032,224852,2022-06-13 14:38:00+05:30,false,,2022-06-13 14:41:00.000 +0530,,2022-06-13 16:38:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1646968,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226673,4,612,2022-06-13 20:02:02.000 +0530,2022-06-15 11:29:12.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1646968,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178104,226673,2022-06-13 20:09:00+05:30,false,,2022-06-13 20:21:00.000 +0530,,2022-06-13 22:09:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1646969,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226628,4,68118,2022-06-13 16:29:50.000 +0530,2022-06-14 10:02:43.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1646969,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178106,226628,2022-06-13 20:15:00+05:30,false,,2022-06-13 20:21:00.000 +0530,,2022-06-13 22:15:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.1.1
1647006,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226700,4,93,2022-06-13 22:46:01.000 +0530,2022-06-13 22:46:04.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647006,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178131,226700,2022-06-13 22:55:00+05:30,false,,2022-06-13 23:40:00.000 +0530,,2022-06-14 00:55:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,41.79.219.197
1647176,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226628,4,68118,2022-06-13 16:29:50.000 +0530,2022-06-14 10:02:43.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647176,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178258,226628,2022-06-14 08:04:00+05:30,false,,2022-06-14 08:09:00.000 +0530,,2022-06-14 10:04:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,172.201.1.1
1647179,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet fgt240D,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226777,4,82,2022-06-14 08:05:02.000 +0530,2022-06-14 08:06:37.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647179,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178262,226777,2022-06-14 08:12:00+05:30,false,,2022-06-14 08:18:00.000 +0530,,2022-06-14 10:12:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,41.79.219.197
1647331,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647331,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178324,224852,2022-06-14 12:07:00+05:30,false,,2022-06-14 12:25:00.000 +0530,,2022-06-14 14:07:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647412,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226878,4,263,2022-06-14 14:36:02.000 +0530,2022-06-14 15:05:34.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647412,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178370,226878,2022-06-14 14:44:00+05:30,false,,2022-06-14 14:48:00.000 +0530,,2022-06-14 16:44:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647446,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,226895,4,66,2022-06-14 15:55:26.000 +0530,2022-06-14 15:55:27.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647446,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178398,226895,2022-06-14 16:00:00+05:30,false,,2022-06-14 16:03:00.000 +0530,,2022-06-14 18:00:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,41.79.219.197
1647533,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_MERCANET,GRC_FT_FW_MERCANET,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647533,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178461,224852,2022-06-14 19:21:00+05:30,false,,2022-06-14 19:52:00.000 +0530,,2022-06-14 21:21:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647683,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647683,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178565,224852,2022-06-15 02:40:00+05:30,false,,2022-06-15 03:08:00.000 +0530,,2022-06-15 04:40:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647738,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647738,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178612,224852,2022-06-15 06:46:00+05:30,false,,2022-06-15 06:51:00.000 +0530,,2022-06-15 08:46:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647810,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,227114,4,1791,2022-06-15 09:18:07.000 +0530,2022-06-15 09:21:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647810,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178664,227114,2022-06-15 09:28:00+05:30,false,,2022-06-15 09:31:00.000 +0530,,2022-06-15 11:28:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647826,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647826,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178675,224852,2022-06-15 10:24:00+05:30,false,,2022-06-15 10:35:00.000 +0530,,2022-06-15 12:24:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647831,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,227121,4,678,2022-06-15 10:30:37.000 +0530,2022-06-15 11:07:41.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647831,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178678,227121,2022-06-15 10:41:00+05:30,false,,2022-06-15 10:54:00.000 +0530,,2022-06-15 12:41:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroaimntaci�??n el mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,41.79.219.197
1647879,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647879,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178701,224852,2022-06-15 12:26:00+05:30,false,,2022-06-15 13:18:00.000 +0530,,2022-06-15 14:26:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso,se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647917,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_IFX,GRC_FT_FW_IFX,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647917,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178726,224852,2022-06-15 14:16:00+05:30,false,,2022-06-15 14:18:00.000 +0530,,2022-06-15 16:16:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
1647976,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,227198,4,278,2022-06-15 16:11:15.000 +0530,2022-06-15 19:33:05.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1647976,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178764,227198,2022-06-15 16:29:00+05:30,false,,2022-06-15 16:43:00.000 +0530,,2022-06-15 18:29:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,186.84.90.205
1648215,2,GR Chia,,1,Bogota,1,undefined,GRC_FT_FW_Distribuidas,GRC_FT_FW_Distribuidas,Fortinet Device,,7,Reconocimiento y/o Vulnerabilidades,15,Host Port Scan Detected by Remote Host,224852,4,887023,2022-06-07 15:18:38.000 +0530,2022-06-18 06:39:00.000 +0530,2,Medium,#f0ae0c,Firewall Deny,1648215,Closed,4. Baja,Security Analyst Level 1,SERVICIO DE CORRELACI�??N DE EVENTOS,2178942,224852,2022-06-16 04:57:00+05:30,false,,2022-06-16 05:14:00.000 +0530,,2022-06-16 06:57:00+05:30,4. Baja,false,false,,"Se notifica la alerta a los contactos correspondientes y se queda a la espera de la retroalimentaci�??n del mismo. Despu??s de 7 d??as sin respuesta del caso, se proceder?? con el cierre del mismo.",GR CHIA SAS,4. Baja,HOST PORT SCAN DETECTED BY REMOTE HOST,,20.20.20.1
